tipo;id;nombre;icono_addon;icono_web;resultado;estado
conjuro;explosion_aullante;Explosion aullante;spell_frost_arcticwinds;spell_frost_arcticwinds;spell_frost_arcticwinds;del addon
conjuro;explosion_de_cadaveres;Explosion de cadaver;ability_creature_disease_02;ability_creature_disease_02;ability_creature_disease_02;del addon
conjuro;explosion_lunar;Explosion lunar;eps_lol_aurelionsol_fallingstar;eps_lol_aurelionsol_fallingstar;eps_lol_aurelionsol_fallingstar;del addon
conjuro;explosion_mental;Explosion mental;spell_shadow_unholyfrenzy;spell_shadow_unholyfrenzy;spell_shadow_unholyfrenzy;del addon
conjuro;falsa_vida;Falsa vida;eps_bg3_falselife;eps_bg3_falselife;eps_bg3_falselife;del addon
conjuro;faro_de_luz;Faro de luz;ability_paladin_beaconoflight;ability_paladin_beaconoflight;ability_paladin_beaconoflight;del addon
conjuro;favor_aterrador;Favor aterrador;ability_revendreth_deathknight;ability_revendreth_deathknight;ability_revendreth_deathknight;del addon
conjuro;favor_de_la_fortuna;Favor de la fortuna;inv_misc_fortunecookie;inv_misc_fortunecookie;inv_misc_fortunecookie;del addon
conjuro;favor_divino;Favor divino;eps_bg3_divinefavorholy;eps_bg3_divinefavorholy;eps_bg3_divinefavorholy;del addon
conjuro;fingir_muerte;Fingir muerte;ability_rogue_feigndeath;ability_rogue_feigndeath;ability_rogue_feigndeath;del addon
conjuro;flecha_acida_de_melf;Flecha acida de Melf;spell_hunter_exoticmunitions_poisoned;spell_hunter_exoticmunitions_poisoned;spell_hunter_exoticmunitions_poisoned;del addon
conjuro;flechas_igneas;Flechas igneas;ability_searingarrow;ability_searingarrow;ability_searingarrow;del addon
conjuro;forma_gaseosa;Forma gaseosa;inv_misc_volatileair;inv_misc_volatileair;inv_misc_volatileair;del addon
conjuro;fortaleza_de_hielo;Entereza ligada al hielo;spell_deathknight_iceboundfortitude;spell_deathknight_iceboundfortitude;spell_deathknight_iceboundfortitude;del addon
conjuro;fortaleza_intelectual;Fortaleza intelectual;wh_focusedmind;wh_focusedmind;wh_focusedmind;del addon
conjuro;fuego_estelar;Fuego estelar;spell_arcane_starfire;spell_arcane_starfire;spell_arcane_starfire;del addon
conjuro;fuego_feerico;Fuego feerico;spell_nature_faeriefire;spell_nature_faeriefire;spell_nature_faeriefire;del addon
conjuro;fuego_interior;Fuego interno;spell_holy_innerfire;spell_holy_innerfire;spell_holy_innerfire;del addon
conjuro;fuego_y_azufre;Fuego y azufre;ability_warlock_fireandbrimstone;ability_warlock_fireandbrimstone;ability_warlock_fireandbrimstone;del addon
conjuro;fuerza_brillante;Fuerza radiante;eps_bg3_beaconofhope;eps_bg3_beaconofhope;eps_bg3_beaconofhope;del addon
conjuro;fuerza_fantasmal;Fuerza fantasmal;spell_shaman_ancestralawakening;spell_shaman_ancestralawakening;spell_shaman_ancestralawakening;del addon
conjuro;fundirse_con_la_piedra;Fundirse con la piedra;spell_shadow_unholystrength;spell_shadow_unholystrength;spell_shadow_unholystrength;del addon
conjuro;garrote_shillelagh;Palo Shillelagh;eps_bg3_shilleigh;eps_bg3_shilleigh;eps_bg3_shilleigh;del addon
conjuro;glifo_custodio;Glifo custodio;inv_misc_rune_03;inv_misc_rune_03;inv_misc_rune_03;del addon
conjuro;golpe_ardiente;Golpe ardiente;spell_shaman_improvelavalash;spell_shaman_improvelavalash;spell_shaman_improvelavalash;del addon
conjuro;golpe_cegador;Castigo cegador;ability_paladin_blindinglight;ability_paladin_blindinglight;ability_paladin_blindinglight;del addon
conjuro;golpe_devastador;Golpe devastador;ability_warrior_savageblow;ability_warrior_savageblow;ability_warrior_savageblow;del addon
conjuro;golpe_furioso;Castigo furioso;wh_furyofasuryan;wh_furyofasuryan;wh_furyofasuryan;del addon
conjuro;golpe_justo;Golpe de cruzado;spell_holy_crusaderstrike;spell_holy_crusaderstrike;spell_holy_crusaderstrike;del addon
conjuro;golpe_llameante;Golpe llameante;ability_paladin_divinestorm;ability_paladin_divinestorm;ability_paladin_divinestorm;del addon
conjuro;golpe_lunar;Golpe lunar;spell_nature_moonglow;spell_nature_moonglow;spell_nature_moonglow;del addon
conjuro;golpe_trueno;Golpe trueno;spell_shaman_focusedstrikes;spell_shaman_focusedstrikes;spell_shaman_focusedstrikes;del addon
conjuro;grasa;Grasa;inv_pig;inv_pig;inv_pig;del addon
conjuro;guardia_con_hoja;Rompante de espadas;eps_bg3_bladebarrier;eps_bg3_bladebarrier;eps_bg3_bladebarrier;del addon
conjuro;guardian_de_la_fe;Guardian de la fe;eps_bg3_guardianoffaith;eps_bg3_guardianoffaith;eps_bg3_guardianoffaith;del addon
conjuro;guardian_de_la_naturaleza;Guardian de la naturaleza;eps_wc3h_aquaticdruid;eps_wc3h_aquaticdruid;eps_wc3h_aquaticdruid;del addon
conjuro;guardian_del_rey;Guardian del rey;spell_paladin_clarityofpurpose;spell_paladin_clarityofpurpose;spell_paladin_clarityofpurpose;del addon
conjuro;guia;Guia;eps_bg3_combatguidance;eps_bg3_combatguidance;eps_bg3_combatguidance;del addon
conjuro;hablar_con_las_plantas;Hablar con las plantas;ability_druid_serenefocus;ability_druid_serenefocus;ability_druid_serenefocus;del addon
conjuro;hablar_con_los_animales;Hablar con los animales;eps_bg3_speakwithanimals;eps_bg3_speakwithanimals;eps_bg3_speakwithanimals;del addon
conjuro;hablar_con_los_muertos;Hablar con los muertos;eps_bg3_speakwithdead;eps_bg3_speakwithdead;eps_bg3_speakwithdead;del addon
conjuro;hacer_anicos;Hacer anicos;eps_lol_orianna_commandshockwave;eps_lol_orianna_commandshockwave;eps_lol_orianna_commandshockwave;del addon
conjuro;hallar_corcel;Hallar corcel;spell_nature_swiftness;spell_nature_swiftness;spell_nature_swiftness;del addon
conjuro;hambre_de_hadar;Hambre de Hadar;eps_bg3_hungerofhadar;eps_bg3_hungerofhadar;eps_bg3_hungerofhadar;del addon
conjuro;hechizar_persona;Hechizar persona;eps_bg3_charmperson;eps_bg3_charmperson;eps_bg3_charmperson;del addon
conjuro;heroismo;Heroismo;eps_bg3_heroism;eps_bg3_heroism;eps_bg3_heroism;del addon
conjuro;hervor_de_sangre;Hervor de sangre;spell_deathknight_bloodboil;spell_deathknight_bloodboil;spell_deathknight_bloodboil;del addon
conjuro;hoja_de_fuego;Hoja de fuego;eps_lol_gangplank_trialbyfire;eps_lol_gangplank_trialbyfire;eps_lol_gangplank_trialbyfire;del addon
conjuro;hoja_retumbante;Hoja retumbante;spell_shaman_primalstrike;spell_shaman_primalstrike;spell_shaman_primalstrike;del addon
conjuro;hoja_sombria;Hoja sombria;inv_knife_1h_grimbatolraid_d_03;inv_knife_1h_grimbatolraid_d_03;inv_knife_1h_grimbatolraid_d_03;del addon
conjuro;hoja_verdeante;Hoja de llama verde;inv_knife_1h_felfireraid_d_04;inv_knife_1h_felfireraid_d_04;inv_knife_1h_felfireraid_d_04;del addon
conjuro;horror_psiquico;Horror psiquico;spell_shadow_psychichorrors;spell_shadow_psychichorrors;spell_shadow_psychichorrors;del addon
conjuro;identificar;Identificar;eps_bg3_identify;eps_bg3_identify;eps_bg3_identify;del addon
conjuro;ilusion_menor;Ilusion menor;eps_bg3_tosscoin;eps_bg3_tosscoin;eps_bg3_tosscoin;del addon
conjuro;imagen_mayor;Imagen mayor;spell_arcane_arcanetactics;spell_arcane_arcanetactics;spell_arcane_arcanetactics;del addon
conjuro;imagen_multiple;Imagen multiple;ability_mage_massinvisibility;ability_mage_massinvisibility;ability_mage_massinvisibility;del addon
conjuro;imagen_silenciosa;Imagen silenciosa;d3_mirrorimage;d3_mirrorimage;d3_mirrorimage;del addon
conjuro;impacto_certero;Impacto certero;eps_lol_rk_pyke_marktarget;eps_lol_rk_pyke_marktarget;eps_lol_rk_pyke_marktarget;del addon
conjuro;imponer_maldicion;Imponer maldicion;ability_creature_cursed_04;ability_creature_cursed_04;ability_creature_cursed_04;del addon
conjuro;indetectable;Indetectable;w3reforgedinvisibility;w3reforgedinvisibility;w3reforgedinvisibility;del addon
conjuro;infligir_heridas;Infligir heridas;eps_bg3_inflictwounds;eps_bg3_inflictwounds;eps_bg3_inflictwounds;del addon
conjuro;inmovilizar_persona;Inmovilizar persona;spell_mage_overpowered;spell_mage_overpowered;spell_mage_overpowered;del addon
conjuro;invisibilidad;Invisibilidad;ability_mage_invisibility;ability_mage_invisibility;ability_mage_invisibility;del addon
conjuro;invisibilidad_mayor;Invisibilidad mejorada;ability_mage_greaterinvisibility;ability_mage_greaterinvisibility;ability_mage_greaterinvisibility;del addon
conjuro;invocar_aberracion;Invocar aberracion;ability_socererking_summonaberration;ability_socererking_summonaberration;ability_socererking_summonaberration;del addon
conjuro;invocar_demonio_mayor;Invocar demonio mayor;ability_warlock_demonicpower;ability_warlock_demonicpower;ability_warlock_demonicpower;del addon
conjuro;invocar_demonios_menores;Invocar demonios menores;ability_warlock_empoweredimp;ability_warlock_empoweredimp;ability_warlock_empoweredimp;del addon
conjuro;invocar_elemental;Invocar elemental;spell_fire_elemental_totem;spell_fire_elemental_totem;spell_fire_elemental_totem;del addon
conjuro;invocar_elementos;Invocar elementos;ability_shaman_ascendance;ability_shaman_ascendance;ability_shaman_ascendance;del addon
conjuro;invocar_entidad_del_vacio;Invocar entidad del vacio;inv_nzothfish_void;inv_nzothfish_void;inv_nzothfish_void;del addon
conjuro;invocar_no_muertos;Invocar no-muertos;spell_shadow_darksummoning;spell_shadow_darksummoning;spell_shadow_darksummoning;del addon
conjuro;invocar_sombras;Invocar sombras;spell_shadow_summonvoidwalker;spell_shadow_summonvoidwalker;spell_shadow_summonvoidwalker;del addon
conjuro;ira_sagrada;Ira sagrada;ability_paladin_sanctifiedwrath;ability_paladin_sanctifiedwrath;ability_paladin_sanctifiedwrath;del addon
conjuro;ira_solar;Ira solar;ability_skyreach_solar_burst;ability_skyreach_solar_burst;ability_skyreach_solar_burst;del addon
conjuro;lanza_psiquica_de_raulothim;Lanza psiquica de raulothim;eps_lol_pantheon_spearshot;eps_lol_pantheon_spearshot;eps_lol_pantheon_spearshot;del addon
conjuro;latigo_de_espinas;Latigo de espinas;eps_bg3_thornwhip;eps_bg3_thornwhip;eps_bg3_thornwhip;del addon
conjuro;latigo_mental_de_tasha;Latigo mental de Tasha;ability_warlock_whiplash;ability_warlock_whiplash;ability_warlock_whiplash;del addon
conjuro;levantar_maldicion;Levantar maldicion;w3reforgedcurse;w3reforgedcurse;w3reforgedcurse;del addon
conjuro;levitar;Levitar;eps_bg3_levitate;eps_bg3_levitate;eps_bg3_levitate;del addon
conjuro;libertad_de_movimiento;Libertad de movimiento;rogue_burstofspeed;rogue_burstofspeed;rogue_burstofspeed;del addon
conjuro;llama_de_aganazzar;Llama de Aganazzar;eps_lol_brand_pillarofflame;eps_lol_brand_pillarofflame;eps_lol_brand_pillarofflame;del addon
conjuro;llama_permanente;Llama permanente;eps_bg3_sacredflameelune;eps_bg3_sacredflameelune;eps_bg3_sacredflameelune;del addon
conjuro;llama_sagrada;Llama sagrada;eps_bg3_sacredflameholy;eps_bg3_sacredflameholy;eps_bg3_sacredflameholy;del addon
conjuro;llama_vil;Llama vil;spell_fire_felfire;spell_fire_felfire;spell_fire_felfire;del addon
conjuro;llamada_de_la_muerte;Llamada de la muerte;inv_misc_bell_green;inv_misc_bell_green;inv_misc_bell_green;del addon
conjuro;llamada_de_relampago;Llamada de relampago;eps_bg3_calllightning;eps_bg3_calllightning;eps_bg3_calllightning;del addon
conjuro;llamar_al_relampago;Llamar al relampago;eps_bg3_lightningblast;eps_bg3_lightningblast;eps_bg3_lightningblast;del addon
conjuro;localizar_animales_o_plantas;Localizar animales o plantas;ability_druid_healinginstincts;ability_druid_healinginstincts;ability_druid_healinginstincts;del addon
conjuro;localizar_criatura;Localizar criatura;inv_misc_map02;inv_misc_map02;inv_misc_map02;del addon
conjuro;localizar_objeto;Localizar objeto;w3reforgedpickupitem;w3reforgedpickupitem;w3reforgedpickupitem;del addon
conjuro;luces_danzantes;Luces danzantes;eps_bg3_dancinglights;eps_bg3_dancinglights;eps_bg3_dancinglights;del addon
conjuro;luz;Luz;eps_bg3_lightholy;eps_bg3_lightholy;eps_bg3_lightholy;del addon
conjuro;luz_cegadora;Luz cegadora;ability_paladin_blindinglight2;ability_paladin_blindinglight2;ability_paladin_blindinglight2;del addon
conjuro;luz_del_dia;Luz del dia;eps_bg3_daylight;eps_bg3_daylight;eps_bg3_daylight;del addon
conjuro;maldicion;Maleficio;ability_creature_cursed_03;ability_creature_cursed_03;ability_creature_cursed_03;del addon
conjuro;mano_de_mago;Mano de mago;eps_bg3_magehand;eps_bg3_magehand;eps_bg3_magehand;del addon
conjuro;manos_ardientes;Manos ardientes;spell_fire_soulburn;spell_fire_soulburn;spell_fire_soulburn;del addon
conjuro;manto_del_cruzado;Manto del cruzado;spell_holy_crusade;spell_holy_crusade;spell_holy_crusade;del addon
conjuro;manto_del_cruzado_caido;Manto del cruzado caido;spell_holy_retributionaura;spell_holy_retributionaura;spell_holy_retributionaura;del addon
conjuro;marca_del_cazador;Marca del cazador;ability_hunter_snipershot;ability_hunter_snipershot;ability_hunter_snipershot;del addon
conjuro;marchitar;Marchitar;inv_misc_herb_12;inv_misc_herb_12;inv_misc_herb_12;del addon
conjuro;mensaje;Mensaje;d3_focusedmind;d3_focusedmind;d3_focusedmind;del addon
conjuro;mensajero_animal;Mensajero animal;eps_bg3_catattention;eps_bg3_catattention;eps_bg3_catattention;del addon
conjuro;mensajero_rapido_de_galder;Mensajero rapido de Galder;achievement_guildperk_gmail;achievement_guildperk_gmail;achievement_guildperk_gmail;del addon
conjuro;meteoros_menores_de_melf;Meteoros menores de Melf;spell_fire_meteorstorm;spell_fire_meteorstorm;spell_fire_meteorstorm;del addon
conjuro;moldear_agua;Moldear agua;eps_lol_item_staffofflowingwater;eps_lol_item_staffofflowingwater;eps_lol_item_staffofflowingwater;del addon
conjuro;moldear_piedra;Moldear piedra;inv_stone_sharpeningstone_01;inv_stone_sharpeningstone_01;inv_stone_sharpeningstone_01;del addon
conjuro;moldear_tierra;Moldear tierra;inv_misc_volatileearth;inv_misc_volatileearth;inv_misc_volatileearth;del addon
conjuro;mordedura_helada;Mordedura helada;ability_mage_frostjaw;ability_mage_frostjaw;ability_mage_frostjaw;del addon
conjuro;muerte_y_decadencia;Muerte y decadencia;w3reforgeddeathanddecay;w3reforgeddeathanddecay;w3reforgeddeathanddecay;del addon
conjuro;muro_de_agua;Muro de agua;eps_bg3_wallofice;eps_bg3_wallofice;eps_bg3_wallofice;del addon
conjuro;muro_de_fuego;Muro de fuego;eps_bg3_walloffire;eps_bg3_walloffire;eps_bg3_walloffire;del addon
conjuro;muro_de_viento;Muro de viento;eps_lol_rk_yasuo_windwall;eps_lol_rk_yasuo_windwall;eps_lol_rk_yasuo_windwall;del addon
conjuro;nova_sagrada;Nova sagrada;spell_holy_holynova;spell_holy_holynova;spell_holy_holynova;del addon
conjuro;nube_apestosa;Nube apestosa;w3reforgedplaguecloud;w3reforgedplaguecloud;w3reforgedplaguecloud;del addon
conjuro;nube_de_dagas;Nube de dagas;eps_bg3_cloudofdaggers;eps_bg3_cloudofdaggers;eps_bg3_cloudofdaggers;del addon
conjuro;nube_de_oscurecimiento;Nube de oscurecimiento;eps_lol_vex_loomingdarkness;eps_lol_vex_loomingdarkness;eps_lol_vex_loomingdarkness;del addon
conjuro;objeto_inamovible;Objeto inamovible;inv_stone_weightstone_02;inv_stone_weightstone_02;inv_stone_weightstone_02;del addon
conjuro;ojo_arcano;Ojo arcano;eps_bg3_arcaneeye;eps_bg3_arcaneeye;eps_bg3_arcaneeye;del addon
conjuro;ola_atronadora;Ola atronadora;eps_bg3_thunderwave;eps_bg3_thunderwave;eps_bg3_thunderwave;del addon
conjuro;ola_de_marea;Ola de marea;eps_lol_nami_tidalwave;eps_lol_nami_tidalwave;eps_lol_nami_tidalwave;del addon
conjuro;oleada_estelar;Oleada de estrellas;spell_arcane_arcane03;spell_arcane_arcane03;spell_arcane_arcane03;del addon
conjuro;onda_de_pulso;Onda de pulso;eps_lol_leesin_sonicwave;eps_lol_leesin_sonicwave;eps_lol_leesin_sonicwave;del addon
conjuro;orbe_cromatico;Orbe cromatico;spell_frostfire orb;spell_frostfire orb;spell_frostfire orb;del addon
conjuro;orden_imperiosa;Orden imperiosa;ability_warrior_rallyingcry;ability_warrior_rallyingcry;ability_warrior_rallyingcry;del addon
conjuro;oscuridad;Oscuridad;spell_shadow_auraofdarkness;spell_shadow_auraofdarkness;spell_shadow_auraofdarkness;del addon
conjuro;palabra_de_curacion;Palabra de curacion;eps_bg3_healingword;eps_bg3_healingword;eps_bg3_healingword;del addon
conjuro;palabra_de_curacion_en_masa;Palabra de curacion en masa;eps_bg3_masshealingword;eps_bg3_masshealingword;eps_bg3_masshealingword;del addon
conjuro;palabra_de_radiancia;Palabra de radiancia;eps_bg3_divinestrikeattack;eps_bg3_divinestrikeattack;eps_bg3_divinestrikeattack;del addon
conjuro;parpadeo;Parpadeo;wc3_blink;wc3_blink;wc3_blink;del addon
conjuro;parra_atrapante;Parra atrapante;w3reforgedentanglingroots;w3reforgedentanglingroots;w3reforgedentanglingroots;del addon
conjuro;pasar_sin_rastro;Pasar sin rastro;eps_bg3_cloakshadows;eps_bg3_cloakshadows;eps_bg3_cloakshadows;del addon
conjuro;paso_brumoso;Paso brumoso;eps_bg3_mistystep;eps_bg3_mistystep;eps_bg3_mistystep;del addon
conjuro;paso_de_trueno;Paso de trueno;ability_thunderking_overcharge;ability_thunderking_overcharge;ability_thunderking_overcharge;del addon
conjuro;paso_sombrio;Paso sombrio;ability_rogue_shadowstep;ability_rogue_shadowstep;ability_rogue_shadowstep;del addon
conjuro;patron_hipnotico;Patron hipnotico;eps_bg3_hypnogaze;eps_bg3_hypnogaze;eps_bg3_hypnogaze;del addon
conjuro;pequena_choza_de_leomund;Pequena choza de Leomund;eps_lol_blitzcrank_manabarrier;eps_lol_blitzcrank_manabarrier;eps_lol_blitzcrank_manabarrier;del addon
conjuro;perdicion;Perdicion;eps_bg3_bane;eps_bg3_bane;eps_bg3_bane;del addon
conjuro;perdicion_elemental;Perdicion elemental;hd_curseofelements_greenred;hd_curseofelements_greenred;hd_curseofelements_greenred;del addon
conjuro;picadura_absorbente;Infestacion;spell_shadow_contagion;spell_shadow_contagion;spell_shadow_contagion;del addon
conjuro;piedad_con_los_moribundos;Piedad con los moribundos;eps_bg3_preservelife;eps_bg3_preservelife;eps_bg3_preservelife;del addon
conjuro;piel_de_piedra;Piel petrea;w3reforgedresistantskin;w3reforgedresistantskin;w3reforgedresistantskin;del addon
conjuro;piel_demoniaca;Piel demoniaca;spell_shadow_ragingscream;spell_shadow_ragingscream;spell_shadow_ragingscream;del addon
conjuro;piel_robliza;Piel robliza;spell_nature_skinofearth;spell_nature_skinofearth;spell_nature_skinofearth;del addon
conjuro;pies_ligeros;Pies ligeros;spell_lifegivingspeed;spell_lifegivingspeed;spell_lifegivingspeed;del addon
conjuro;pirotecnia;Pirotecnia;spell_frost_fireresistancetotem;spell_frost_fireresistancetotem;spell_frost_fireresistancetotem;del addon
conjuro;plaga_devoradora;Plaga devoradora;spell_shadow_devouringplague;spell_shadow_devouringplague;spell_shadow_devouringplague;del addon
conjuro;plegaria_de_curacion;Plegaria de curacion;eps_bg3_prayerofhealing;eps_bg3_prayerofhealing;eps_bg3_prayerofhealing;del addon
conjuro;pluma_angelica;Pluma angelica;ability_priest_angelicfeather;ability_priest_angelicfeather;ability_priest_angelicfeather;del addon
conjuro;polimorfia;Polimorfar;ability_mage_improvedpolymorph;ability_mage_improvedpolymorph;ability_mage_improvedpolymorph;del addon
conjuro;potenciar_caracteristica;Potenciar caracteristica;spell_magic_greaterblessingofkings;spell_magic_greaterblessingofkings;spell_magic_greaterblessingofkings;del addon
conjuro;prestidigitacion;Prestidigitacion;ability_mage_incantersabsorbtion;ability_mage_incantersabsorbtion;ability_mage_incantersabsorbtion;del addon
conjuro;prisma_sagrado;Prisma sagrado;spell_paladin_holyprism;spell_paladin_holyprism;spell_paladin_holyprism;del addon
conjuro;proteccion_contra_el_bien_y_el_mal;Proteccion contra el bien y el mal;eps_bg3_heavilyarmored;eps_bg3_heavilyarmored;eps_bg3_heavilyarmored;del addon
conjuro;proteccion_contra_energia;Proteccion contra energia;inv_shield_1h_artifactstormfist_d_06;inv_shield_1h_artifactstormfist_d_06;inv_shield_1h_artifactstormfist_d_06;del addon
conjuro;proteccion_contra_la_muerte;Guarda contra la muerte;spell_holy_guardianspirit;spell_holy_guardianspirit;spell_holy_guardianspirit;del addon
conjuro;proteccion_contra_veneno;Proteccion contra veneno;hots_thebutcher_freshmeat_poison;hots_thebutcher_freshmeat_poison;hots_thebutcher_freshmeat_poison;del addon
conjuro;proyectil_de_fuego_y_hielo;Rayo de fuego y escarcha;ability_mage_frostfirebolt;ability_mage_frostfirebolt;ability_mage_frostfirebolt;del addon
conjuro;proyectil_magico;Proyectil magico;eps_bg3_magicmissile;eps_bg3_magicmissile;eps_bg3_magicmissile;del addon
conjuro;pua_terrestre;Pua terrestre;ability_earthen_pillar;ability_earthen_pillar;ability_earthen_pillar;del addon
conjuro;puerta_dimensional;Puerta dimensional;inv_artifact_dimensionalrift;inv_artifact_dimensionalrift;inv_artifact_dimensionalrift;del addon
conjuro;puno_terrestre_de_maximiliano;Puno terrestre de maximiliano;misc_drogbartotem02;misc_drogbartotem02;misc_drogbartotem02;del addon
conjuro;purificar_comida_y_bebida;Purificar comida y bebida;hd_create_food;hd_create_food;hd_create_food;del addon
conjuro;radiancia_enferma;Radiancia enferma;spell_animamaldraxxus_orb;spell_animamaldraxxus_orb;spell_animamaldraxxus_orb;del addon
conjuro;rafaga;Rafaga;smite_merlin_ice_a01;smite_merlin_ice_a01;smite_merlin_ice_a01;del addon
conjuro;rafaga_de_viento;Rafaga de viento;eps_bg3_gustofwind;eps_bg3_gustofwind;eps_bg3_gustofwind;del addon
conjuro;ralentizar;Ralentizar;d3_slowtime;d3_slowtime;d3_slowtime;del addon
conjuro;rayo_abrasador;Rayo abrasador;eps_bg3_scorchingray;eps_bg3_scorchingray;eps_bg3_scorchingray;del addon
conjuro;rayo_de_bruja;Rayo de hechiceria;spell_nature_chainlightning;spell_nature_chainlightning;spell_nature_chainlightning;del addon
conjuro;rayo_de_enfermedad;Rayo de enfermedad;eps_bg3_rayofsickness;eps_bg3_rayofsickness;eps_bg3_rayofsickness;del addon
conjuro;rayo_de_escarcha;Rayo de escarcha;ability_mage_rayoffrost;ability_mage_rayoffrost;ability_mage_rayoffrost;del addon
conjuro;rayo_de_luna;Rayo de luna;eps_bg3_moonbeam;eps_bg3_moonbeam;eps_bg3_moonbeam;del addon
conjuro;rayo_debilitador;Rayo debilitador;warlock_curse_weakness;warlock_curse_weakness;warlock_curse_weakness;del addon
conjuro;rayo_sombrio;Rayo sombrio;ability_ironmaidens_convulsiveshadows;ability_ironmaidens_convulsiveshadows;ability_ironmaidens_convulsiveshadows;del addon
conjuro;rebano_de_familiares;Rebano de familiares;w3reforgedflyingsheep;w3reforgedflyingsheep;w3reforgedflyingsheep;del addon
conjuro;recado;Recado;ability_mage_studentofthemind;ability_mage_studentofthemind;ability_mage_studentofthemind;del addon
conjuro;relampago;Relampago;eps_bg3_lightningbolt;eps_bg3_lightningbolt;eps_bg3_lightningbolt;del addon
conjuro;reparar;Reparar;eps_bg3_repair;eps_bg3_repair;eps_bg3_repair;del addon
conjuro;reprension_infernal;Represion infernal;hd_curseofelements_fire;hd_curseofelements_fire;hd_curseofelements_fire;del addon
conjuro;resguardo_de_hoja;Resguardo contra las hojas;ability_warrior_shieldreflection;ability_warrior_shieldreflection;ability_warrior_shieldreflection;del addon
conjuro;resistencia;Resistencia;spell_holy_wordfortitude;spell_holy_wordfortitude;spell_holy_wordfortitude;del addon
conjuro;respirar_bajo_el_agua;Respirar bajo el agua;spell_shadow_demonbreath;spell_shadow_demonbreath;spell_shadow_demonbreath;del addon
conjuro;restablecimiento_menor;Restablecimiento menor;spell_holy_purify;spell_holy_purify;spell_holy_purify;del addon
conjuro;retirada_expeditiva;Retirada expeditiva;eps_bg3_retreat;eps_bg3_retreat;eps_bg3_retreat;del addon
conjuro;retumbo;Retumbo;eps_lol_leesin_sonicwaveold;eps_lol_leesin_sonicwaveold;eps_lol_leesin_sonicwaveold;del addon
conjuro;revivir;Revivir;eps_bg3_revivfy;eps_bg3_revivfy;eps_bg3_revivfy;del addon
conjuro;risa_horrible_de_tasha;Risa horrible de Tasha;eps_bg3_tashaslaughter;eps_bg3_tashaslaughter;eps_bg3_tashaslaughter;del addon
conjuro;robar_conjuro;Robar conjuro;spell_arcane_arcane02;spell_arcane_arcane02;spell_arcane_arcane02;del addon
conjuro;rociada_de_color;Rociada de color;hd_fellowshippotions_colormixredorange;hd_fellowshippotions_colormixredorange;hd_fellowshippotions_colormixredorange;del addon
conjuro;rociada_venenosa;Rociada venenosa;eps_bg3_poisonspray;eps_bg3_poisonspray;eps_bg3_poisonspray;del addon
conjuro;saber_druidico;Saber druidico;eps_bg3_knowledgeowl;eps_bg3_knowledgeowl;eps_bg3_knowledgeowl;del addon
conjuro;sabueso_de_mordenkainen;Mastin fiel de Mordenkainen;inv_pet_mastiff;inv_pet_mastiff;inv_pet_mastiff;del addon
conjuro;saeta_guiada;Saeta guia;eps_bg3_guidingboltholy;eps_bg3_guidingboltholy;eps_bg3_guidingboltholy;del addon
conjuro;salpicadura_acida;Salpicadura acida;ability_creature_poison_06;ability_creature_poison_06;ability_creature_poison_06;del addon
conjuro;salto;Salto;eps_bg3_longjump;eps_bg3_longjump;eps_bg3_longjump;del addon
conjuro;salvajismo_primitivo;Salvajismo primitivo;warwick_jawsofthebeast;warwick_jawsofthebeast;warwick_jawsofthebeast;del addon
conjuro;santuario;Santuario;eps_bg3_sanctuary;eps_bg3_sanctuary;eps_bg3_sanctuary;del addon
conjuro;santuario_privado_de_mordenkainen;Santuario privado de Mordenkainen;spell_arcane_teleportdalaran;spell_arcane_teleportdalaran;spell_arcane_teleportdalaran;del addon
conjuro;senal_de_esperanza;Senal de esperanza;ability_priest_rayofhope;ability_priest_rayofhope;ability_priest_rayofhope;del addon
conjuro;sentido_de_bestia;Sentido de bestia;eps_wc3h_direwolfacutesenses;eps_wc3h_direwolfacutesenses;eps_wc3h_direwolfacutesenses;del addon
conjuro;silencio;Silencio;eps_bg3_silence;eps_bg3_silence;eps_bg3_silence;del addon
conjuro;sirviente_invisible;Sirviente invisible;spell_shadow_impphaseshift;spell_shadow_impphaseshift;spell_shadow_impphaseshift;del addon
conjuro;sirviente_minusculo;Sirviente minusculo;eps_rumble_npcstonegolem;eps_rumble_npcstonegolem;eps_rumble_npcstonegolem;del addon
conjuro;sombra_de_moil;Sombra de moil;spell_shadow_shadowform;spell_shadow_shadowform;spell_shadow_shadowform;del addon
conjuro;sordera_ceguera;Ceguera/sordera;spell_shadow_painandsuffering;spell_shadow_painandsuffering;spell_shadow_painandsuffering;del addon
conjuro;sueno_profundo;Sueno profundo;smite_kumbhakarna_passive;smite_kumbhakarna_passive;smite_kumbhakarna_passive;del addon
conjuro;sugestion;Sugestion;spell_shadow_charm;spell_shadow_charm;spell_shadow_charm;del addon
conjuro;sumidero_gravitacional;Sumidero gravitacional;hots_kaelthas_gravitylapse_purple;hots_kaelthas_gravitylapse_purple;hots_kaelthas_gravitylapse_purple;del addon
conjuro;susurros_disonantes;Susurros discordantes;eps_lol_sona_songofcelerityold;eps_lol_sona_songofcelerityold;eps_lol_sona_songofcelerityold;del addon
conjuro;taumaturgia;Taumaturgia;ability_priest_bindingprayers;ability_priest_bindingprayers;ability_priest_bindingprayers;del addon
